ano,id_eleicao,tipo_eleicao,data_eleicao,sigla_uf,id_municipio,id_municipio_tse,cargo,vagas
2020,426,eleicao ordinaria,2020-11-15,SP,3527504,66516,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3527603,66532,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3527702,66559,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3527801,66575,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3527900,66591,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528106,66630,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528205,66656,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528304,66672,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528601,66737,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528700,66753,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528809,66770,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528858,61867,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3528908,66796,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3529104,66834,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3529500,66915,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3529609,66931,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3529658,61964,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3529807,66974,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3530003,67016,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3530102,67032,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3530201,67059,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3530409,67091,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3530904,67199,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3531001,67210,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3531209,67253,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3531407,67296,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3531605,67334,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3531704,67350,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3531902,67393,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532009,67415,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532058,61069,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532108,67431,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532157,62340,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532207,67458,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532306,67474,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532504,67512,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532603,67539,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532702,67555,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532801,67571,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532827,61980,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532843,61425,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532868,62367,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3532900,67598,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533007,67610,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533106,67636,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533205,67652,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533254,61409,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533304,67679,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533403,67695,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533601,67733,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533700,67750,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3533809,67776,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534005,67814,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534104,67830,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534203,67857,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534302,67873,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534500,67911,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534757,62383,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534807,67970,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3534906,67997,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535002,68012,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535101,68039,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535200,68055,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535408,68098,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535705,68152,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535804,68179,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3535903,68195,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536000,68217,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536109,68233,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536208,68250,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536257,61824,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536307,68276,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536406,68292,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536570,62405,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536604,68330,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536703,68357,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536802,68373,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3536901,68390,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3537107,68438,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3537156,61247,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3537206,68454,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3537503,68519,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3537701,68551,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3538105,68632,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3538204,68675,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3538303,68691,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3538501,68713,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3539004,68810,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3539103,68837,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3539400,68896,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3539608,68934,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3539707,68950,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3539905,68993,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540101,69035,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540259,61808,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540309,69078,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540408,69094,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540507,69116,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540804,69175,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540853,62120,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3540903,69191,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541059,62146,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541109,69230,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541208,69256,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541653,62162,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541703,69353,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541802,69370,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3541901,69396,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542008,69418,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542107,69434,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542305,69477,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542404,69493,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542503,69515,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542701,69558,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542800,69574,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3542909,69590,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543105,69639,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543204,69655,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543238,62421,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543253,61700,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543501,69710,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543600,69736,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543709,69752,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3543808,69779,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544004,69817,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544202,69850,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544301,69876,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544400,69892,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544509,69914,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544608,69930,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544707,69957,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544806,69973,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3544905,69990,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545100,70033,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545159,61441,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545308,70076,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545407,70092,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545506,70114,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545605,70130,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3545704,70157,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546009,70211,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546108,70238,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546207,70254,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546256,62189,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546504,70319,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546603,70335,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546702,70351,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3546900,70394,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547007,70416,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547106,70432,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547205,70459,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547403,70491,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547502,70513,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547650,62200,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3547908,70599,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3548054,61328,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3548104,70637,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3548203,70653,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3548302,70670,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3548401,70696,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3548609,70734,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549003,70815,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549201,70858,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549250,61883,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549300,70874,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549508,70912,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549607,70939,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3549953,61905,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3550001,71013,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3550506,71110,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3550803,71170,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3550902,71196,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3551108,71234,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3551207,71250,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3551306,71277,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3551405,71293,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3551801,71374,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552007,71412,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552106,71439,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552304,71471,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552551,61301,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552601,71536,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552700,71552,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3552908,71595,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553005,71617,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553104,71633,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553203,71650,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553500,71714,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553609,71730,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553658,62260,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553856,61840,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553906,71790,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3553955,61042,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554201,71854,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554409,71897,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554508,71919,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554607,71935,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554656,62049,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554706,71951,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554755,62448,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554805,71978,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554904,71994,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3554953,61620,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555109,72036,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555208,72052,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555307,72079,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555356,61468,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555505,72117,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555604,72133,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555703,72150,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555802,72176,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3555901,72192,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556008,72214,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556107,72230,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556354,61549,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556602,72354,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556800,72397,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556909,72419,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3556958,62227,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3557154,61921,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3557204,63371,vereador,9
2020,426,eleicao ordinaria,2020-11-15,SP,3557303,61662,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100103,74012,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100202,74039,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100301,74055,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100459,84557,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100509,79510,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100608,74098,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100707,74110,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100806,74136,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4100905,74152,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101002,74179,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101051,74101,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101101,74195,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101150,74128,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101309,74233,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101606,74292,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101655,75108,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101705,74314,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101853,75086,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4101903,74373,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102208,74411,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102307,74438,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102505,74470,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102604,74497,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102703,74519,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102752,75124,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102802,74535,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4102901,74551,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103008,74578,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103024,74144,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103040,75140,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103057,79812,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103107,74594,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103156,75167,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103206,74616,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103222,74160,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103305,74632,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103354,79839,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103370,74187,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103404,74659,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103453,79855,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103479,74209,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103503,74675,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103602,74691,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103800,74730,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103909,74756,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4103958,75183,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104055,74780,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104105,74799,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104428,74225,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104451,84514,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104501,74870,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104600,74896,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4104709,74918,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105003,74977,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105102,74993,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105201,75019,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105300,79570,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105409,75035,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105607,75078,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105706,75094,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4105904,75159,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106001,75175,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106100,75191,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106209,75213,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106456,75248,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106506,75272,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106555,75280,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106571,74241,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106704,75310,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4106852,75264,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107009,75370,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107108,75396,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107124,74268,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107157,75400,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107256,84654,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107306,75434,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107405,75450,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107504,75477,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107520,75302,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107538,74284,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107546,75329,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107553,74306,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107603,75493,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107702,75515,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107736,75345,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107751,84573,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107801,75531,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107850,74349,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4107900,75558,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108007,75574,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108106,75590,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108205,75612,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108320,79774,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108452,75361,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108502,75671,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108551,74004,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108601,75698,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108650,75388,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108700,79596,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108908,75736,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4108957,75426,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109005,75752,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109104,75779,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109203,75795,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109302,75817,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109500,75850,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109658,74365,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109708,75892,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109757,74020,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109807,75914,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4109906,75930,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110003,75957,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110052,74381,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110078,75442,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110201,75990,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110300,76015,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110409,79618,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110508,76031,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110607,76058,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110656,74403,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110805,76090,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110904,76112,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4110953,75000,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111001,76139,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111100,76155,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111209,76171,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111308,76198,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111407,76210,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111506,76236,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111555,74462,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111605,76252,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111704,76279,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111803,76295,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4111902,76317,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112108,76350,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112207,76376,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112306,76392,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112405,76414,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112504,76430,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112603,76457,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112702,76473,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112751,79979,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112801,76490,vereador,9
2020,426,eleicao ordinaria,2020-11-15,PR,4112900,76511,vereador,9
